94b4-900e-1eec-d6c3	as/as/IN/O/NA/0.0/change|mark/ the/the/DT/O/NA/0.0/temperature|det/ temperature/temperature/NN/O/Focus/3.71/change|nsubj/temperature|det|temperature|nmod:of of/of/IN/O/NA/0.0/increase|case/ something/something/NN/O/Abstract/1.82/increase|compound/ increases/increase/NNS/O/NA/null/temperature|nmod:of/increase|case|increase|compound|increase|punct|increase|appos ,/,/,/O/NA/0.0/increase|punct/ the/the/DT/O/NA/0.0/property|det/ intensive/intensive/JJ/O/Abstract/2.33/property|amod/ properties/property/NNS/O/NA/null/increase|appos/property|det|property|amod|property|nmod:of of/of/IN/O/NA/0.0/something|case/ that/that/DT/O/NA/0.0/something|det/ something/something/NN/O/Abstract/1.82/property|nmod:of/something|case|something|det will/will/MD/O/NA/0.0/change|aux/ not/not/RB/O/Abstract/2.08/change|neg/ change/change/VB/O/Abstract/2.89//change|mark|change|nsubj|change|aux|change|neg
04e9-5287-eb58-61cb	returning/return/VBG/O/NA/null/similar|nsubj/ is/be/VBZ/O/Abstract/1.59/similar|cop/ similar/similar/JJ/O/Abstract/2.46//similar|nsubj|similar|cop|similar|advcl:to to/to/TO/O/NA/0.0/bring|mark/ bringing/bring/VBG/O/NA/null/similar|advcl:to/bring|mark
27e3-a071-ad08-8f9c	Bhutan/Bhutan/NNP/COUNTRY/NA/null/located|nsubj/ is/be/VBZ/O/Abstract/1.59/located|cop/ located/located/JJ/O/NA/null//located|nsubj|located|cop|located|nmod:in in/in/IN/O/NA/0.0/hemisphere|case/ the/the/DT/O/NA/0.0/hemisphere|det/ northern/northern/JJ/O/Focus/3.13/hemisphere|amod/ hemisphere/hemisphere/NN/O/Focus/3.58/located|nmod:in/hemisphere|case|hemisphere|det|hemisphere|amod
b210-62f3-af10-197e	magnetism/magnetism/NN/O/Abstract/2.54/cause|nsubj/ can/can/MD/O/NA/0.0/cause|aux/ cause/cause/VB/O/Abstract/2.43//cause|nsubj|cause|aux|cause|dobj|cause|xcomp objects/object/NNS/O/NA/null/cause|dobj|repel|nsubj:xsubj/ to/to/TO/O/NA/0.0/repel|mark/ repel/repel/VB/O/Focus/3.0/cause|xcomp/repel|nsubj:xsubj|repel|mark|repel|dobj each/each/DT/O/NA/0.0/other|det/ other/other/JJ/O/Abstract/2.04/repel|dobj/other|det
7db0-1827-aaaa-cc30	an/a/DT/O/NA/0.0/animal|det/ animal/animal/NN/O/Concrete/4.61/require|nsubj/animal|det requires/require/VBZ/O/NA/null//require|nsubj|require|dobj enough/enough/RB/O/Abstract/1.33/nutrient|advmod/ nutrients/nutrient/NNS/O/NA/null/require|dobj/nutrient|advmod|nutrient|acl:to|nutrient|acl:to to/to/TO/O/NA/0.0/maintain|mark/ maintain/maintain/VB/O/Abstract/2.32/nutrient|acl:to/maintain|mark|maintain|dobj|maintain|cc|maintain|conj:or good/good/JJ/O/Abstract/1.64/health|amod/ health/health/NN/O/Abstract/2.28/maintain|dobj/health|amod or/or/CC/O/NA/0.0/maintain|cc/ survive/survive/VB/O/Abstract/2.55/nutrient|acl:to|maintain|conj:or/
efac-0ec0-58dc-8f9e	material/material/NN/O/Concrete/4.26/mean|nsubj/ means/mean/VBZ/O/Abstract/1.93//mean|nsubj|mean|dobj substance/substance/NN/O/Focus/3.44/mean|dobj/
9141-2292-7be5-c8b7	if/if/IN/O/NA/0.0/reflect|mark/ an/a/DT/O/NA/0.0/object|det/ object/object/NN/O/Focus/3.66/reflect|nsubj/object|det reflects/reflect/VBZ/O/NA/null//reflect|mark|reflect|nsubj|reflect|xcomp|reflect|dep more/more/RBR/O/Abstract/2.37/light|advmod/ light/light/JJ/O/Concrete/4.21/reflect|xcomp/light|advmod then/then/RB/O/Abstract/1.44/see|advmod/ that/that/IN/O/NA/0.0/see|mark/ object/object/NN/O/Focus/3.66/see|nsubjpass/ is/be/VBZ/O/Abstract/1.59/see|auxpass/ more/more/RBR/O/Abstract/2.37/easily|advmod/ easily/easily/RB/O/Abstract/1.8/see|advmod/easily|advmod seen/see/VBN/O/Abstract/2.96/reflect|dep/see|advmod|see|mark|see|nsubjpass|see|auxpass|see|advmod
5ebe-099f-fd30-b713	a/a/DT/O/NA/0.0/plant|det/ plant/plant/NN/O/Concrete/4.76/require|nsubj/plant|det requires/require/VBZ/O/NA/null//require|nsubj|require|dobj soil/soil/NN/O/Concrete/4.87/require|dobj/soil|nmod:for for/for/IN/O/NA/0.0/survival|case/ survival/survival/NN/O/Abstract/2.34/soil|nmod:for/survival|case|survival|cc|survival|acl:to or/or/CC/O/NA/0.0/survival|cc/ to/to/TO/O/NA/0.0/grow|mark/ grow/grow/VB/O/Focus/3.03/survival|acl:to/grow|mark
a0cd-50c8-3696-fc4b	a/a/DT/O/NA/0.0/moon|det/ moon/moon/NN/O/Concrete/4.9/kind|nsubj/moon|det is/be/VBZ/O/Abstract/1.59/kind|cop/ a/a/DT/O/NA/0.0/satellite|det:qmod/a|mwe|a|mwe kind/kind/NN/O/Abstract/2.07/a|mwe/kind|nsubj|kind|cop of/of/IN/O/NA/0.0/a|mwe/ satellite/satellite/NN/O/Concrete/4.73//satellite|det:qmod
7599-58ef-3f3c-3428	coal/coal/NN/O/Concrete/4.66/use|nsubjpass/ is/be/VBZ/O/Abstract/1.59/use|auxpass/ used/use/VBN/O/Abstract/2.64//use|nsubjpass|use|auxpass|use|advcl:for for/for/IN/O/NA/0.0/generate|mark/ generating/generate/VBG/O/Abstract/2.34/use|advcl:for/generate|mark|generate|dobj|generate|nmod:by heat/heat/NN/O/Focus/3.79/generate|dobj/ by/by/IN/O/NA/0.0/burn|case/ burning/burn/VBG/O/Focus/3.85/generate|nmod:by/burn|case
3085-e55b-e7a8-fd70	a/a/DT/O/NA/0.0/season|det/ new/new/JJ/O/Abstract/2.81/season|amod/ season/season/NN/O/Focus/3.32/occur|nsubj/season|det|season|amod occurs/occur/VBZ/O/NA/null//occur|nsubj|occur|dobj four/four/CD/NUMBER/NA/0.0/time|nummod/ times/time/NNS/O/Abstract/2.07/occur|dobj/time|nummod|time|nmod:per per/per/IN/O/NA/0.0/year|case/ year/year/NN/O/Focus/3.25/time|nmod:per/year|case
5b8f-dfea-901b-2e62	fabric/fabric/NN/O/Concrete/4.63/nonmagnetic|nsubj/ is/be/VBZ/O/Abstract/1.59/nonmagnetic|cop/ always/always/RB/O/Abstract/1.71/nonmagnetic|advmod/ nonmagnetic/nonmagnetic/JJ/O/Focus/3.17//nonmagnetic|nsubj|nonmagnetic|cop|nonmagnetic|advmod
6f73-8241-0aaf-24ef	a/a/DT/O/NA/0.0/hare|det/ hare/hare/NN/O/Concrete/4.88/kind|nsubj/hare|det is/be/VBZ/O/Abstract/1.59/kind|cop/ a/a/DT/O/NA/0.0/animal|det:qmod/a|mwe|a|mwe kind/kind/NN/O/Abstract/2.07/a|mwe/kind|nsubj|kind|cop of/of/IN/O/NA/0.0/a|mwe/ animal/animal/NN/O/Concrete/4.61//animal|det:qmod
523a-4a3c-c4a9-e681	as/as/IN/O/NA/0.0/decrease|mark/ competition/competition/NN/O/Focus/3.86/decrease|nsubj/competition|nmod:for for/for/IN/O/NA/0.0/resource|case/ resources/resource/NNS/O/NA/null/competition|nmod:for/resource|case decreases/decrease/VBZ/O/NA/null/increase|advcl:as/decrease|mark|decrease|nsubj ,/,/,/O/NA/0.0/increase|punct/ the/the/DT/O/NA/0.0/ability|det/ ability/ability/NN/O/Abstract/1.81/increase|nsubj/ability|det|ability|acl:to to/to/TO/O/NA/0.0/compete|mark/ compete/compete/VB/O/Abstract/2.57/ability|acl:to/compete|mark|compete|nmod:for for/for/IN/O/NA/0.0/resource|case/ resources/resource/NNS/O/NA/null/compete|nmod:for/resource|case will/will/MD/O/NA/0.0/increase|aux/ increase/increase/VB/O/Abstract/2.61//increase|advcl:as|increase|punct|increase|nsubj|increase|aux
6b71-8219-5039-8487	to/to/TO/O/NA/0.0/advance|mark/ advance/advance/VB/O/Abstract/2.57//advance|mark|advance|dobj|advance|xcomp means/means/NNS/O/Abstract/1.93/advance|dobj|improve|nsubj:xsubj/ to/to/TO/O/NA/0.0/improve|mark/ improve/improve/VB/O/Abstract/1.82/advance|xcomp/improve|nsubj:xsubj|improve|mark
3dcc-05e2-48cc-db62	a/a/DT/O/NA/0.0/transfer|det/ thermal/thermal/JJ/O/Focus/3.21/transfer|amod/ energy/energy/NN/O/Focus/3.11/transfer|compound/ conductor/conductor/NN/TITLE/Concrete/4.26/transfer|compound/ transfers/transfer/NNS/O/NA/null//transfer|det|transfer|amod|transfer|compound|transfer|compound|transfer|dep heat/heat/NN/O/Focus/3.79/transfer|dep/heat|nmod:from|heat|nmod:from from/from/IN/O/NA/0.0/object|case/ warmer/warmer/JJR/O/Focus/3.29/object|amod/ objects/object/NNS/O/NA/null/heat|nmod:from/object|case|object|amod|object|cc|object|conj:or or/or/CC/O/NA/0.0/object|cc/ hotter/hotter/JJR/O/Focus/3.38/object|amod/ objects/object/NNS/O/NA/null/heat|nmod:from|object|conj:or/object|amod|object|nmod:to to/to/TO/O/NA/0.0/object|case/ cooler/cooler/JJR/O/Focus/4.14/object|amod/ objects/object/NNS/O/NA/null/object|nmod:to/object|case|object|amod
24a0-6fbe-c3ae-d6ee	investigating/investigate/VBG/O/Focus/3.0//investigate|ccomp the/the/DT/O/NA/0.0/cycle|det/ life/life/NN/O/Abstract/2.69/cycle|compound/ cycle/cycle/NN/O/Focus/3.64/require|nsubj/cycle|det|cycle|compound|cycle|nmod:of of/of/IN/O/NA/0.0/thing|case/ a/a/DT/O/NA/0.0/thing|det/ living/living/NN/O/Focus/3.04/thing|compound/ thing/thing/NN/O/Focus/3.17/cycle|nmod:of/thing|case|thing|det|thing|compound requires/require/VBZ/O/NA/null/investigate|ccomp/require|nsubj|require|ccomp that/that/IN/O/NA/0.0/alive|mark/ living/live/VBG/O/Focus/3.04/thing|amod/ thing/thing/NN/O/Focus/3.17/alive|nsubj/thing|amod to/to/TO/O/NA/0.0/alive|mark/ be/be/VB/O/Abstract/1.85/alive|cop/ alive/alive/JJ/O/Focus/3.14/require|ccomp/alive|mark|alive|nsubj|alive|mark|alive|cop
4e9a-4d83-b831-d02e	as/as/IN/O/NA/0.0/decrease|mark/ the/the/DT/O/NA/0.0/sale|det/ sale/sale/NN/O/Focus/3.37/decrease|nsubj/sale|det|sale|nmod:of of/of/IN/O/NA/0.0/product|case/ a/a/DT/O/NA/0.0/product|det/ product/product/NN/O/Focus/4.17/sale|nmod:of/product|case|product|det decreases/decrease/VBZ/O/NA/null//decrease|mark|decrease|nsubj|decrease|punct|decrease|dobj ,/,/,/O/NA/0.0/decrease|punct/ the/the/DT/O/NA/0.0/amount|det/ amount/amount/NN/O/Abstract/2.74/decrease|dobj/amount|det|amount|nmod:of of/of/IN/O/NA/0.0/money|case/ money/money/NN/O/Concrete/4.54/amount|nmod:of/money|case|money|acl made/make/VBN/O/Abstract/2.52/money|acl/make|nmod:by by/by/IN/O/NA/0.0/person|case/ the/the/DT/O/NA/0.0/person|det/ person/person/NN/O/Concrete/4.72/make|nmod:by/person|case|person|det|person|acl selling/sell/VBG/O/Abstract/2.89/person|acl/sell|ccomp that/that/IN/O/NA/0.0/decrease|mark/ product/product/NN/O/Focus/4.17/decrease|nsubj/ will/will/MD/O/NA/0.0/decrease|aux/ decrease/decrease/VB/O/Abstract/2.68/sell|ccomp/decrease|mark|decrease|nsubj|decrease|aux
f54f-f8f7-52f7-845a	Shetland/Shetland/NNP/O/NA/null/county|nsubj/ is/be/VBZ/O/Abstract/1.59/county|cop/ a/a/DT/O/NA/0.0/county|det/ county/county/NN/O/Focus/4.04//county|nsubj|county|cop|county|det|county|amod located/located/JJ/O/NA/null/county|amod/located|nmod:in in/in/IN/O/NA/0.0/Scotland|case/ Scotland/Scotland/NNP/COUNTRY/NA/null/located|nmod:in/Scotland|case
6903-1d34-3271-a6b8	color/color/NN/O/Focus/4.08/kind|nsubj/ is/be/VBZ/O/Abstract/1.59/kind|cop/ a/a/DT/O/NA/0.0/property|det:qmod/a|mwe|a|mwe kind/kind/NN/O/Abstract/2.07/a|mwe/kind|nsubj|kind|cop of/of/IN/O/NA/0.0/a|mwe/ physical/physical/JJ/O/Focus/3.31/property|amod/physical|cc|physical|conj:or or/or/CC/O/NA/0.0/physical|cc/ visual/visual/JJ/O/Abstract/2.96/physical|conj:or|property|amod/ property/property/NN/O/Focus/3.9//property|det:qmod|property|amod|property|amod
f7a7-6ffc-be3e-d21d	organisms/organism/NNS/O/NA/null/part|nsubj/ are/be/VBP/O/Abstract/1.96/part|cop/ a/a/DT/O/NA/0.0/part|det/ part/part/NN/O/Focus/3.29//part|nsubj|part|cop|part|det|part|nmod:of of/of/IN/O/NA/0.0/environment|case/ an/a/DT/O/NA/0.0/environment|det/ environment/environment/NN/O/Focus/3.74/part|nmod:of/environment|case|environment|det
5304-c9bf-5300-f45d	satellites/satellite/NNS/O/NA/null/find|nsubjpass/ are/be/VBP/O/Abstract/1.96/find|auxpass/ found/find/VBN/O/Abstract/2.53//find|nsubjpass|find|auxpass|find|nmod:in in/in/IN/O/NA/0.0/space|case/ space/space/NN/O/Focus/3.54/find|nmod:in/space|case
fa4f-3f9e-68fa-1b79	a/a/DT/O/NA/0.0/sprinkler|det/ sprinkler/sprinkler/NN/O/Concrete/4.89/require|nsubj/sprinkler|det requires/require/VBZ/O/NA/null//require|nsubj|require|dobj|require|xcomp water/water/NN/O/Concrete/5.0/require|dobj|function|nsubj:xsubj/ to/to/TO/O/NA/0.0/function|mark/ function/function/VB/O/Abstract/1.92/require|xcomp/function|nsubj:xsubj|function|mark
3546-9da0-47ff-c78b	ocean/ocean/NN/O/Concrete/4.86/shell|compound/ shell/shell/NN/O/Concrete/4.8/mean|nsubj/shell|compound means/mean/VBZ/O/Abstract/1.93//mean|nsubj|mean|dobj seashell/seashell/NN/O/Concrete/4.96/mean|dobj/
2913-c482-da7e-b2f6	a/a/DT/O/NA/0.0/beach|det/ beach/beach/NN/O/Concrete/4.79/kind|nsubj/beach|det is/be/VBZ/O/Abstract/1.59/kind|cop/ a/a/DT/O/NA/0.0/habitat|det:qmod/a|mwe|a|mwe kind/kind/NN/O/Abstract/2.07/a|mwe/kind|nsubj|kind|cop of/of/IN/O/NA/0.0/a|mwe/ habitat/habitat/NN/O/Focus/3.9//habitat|det:qmod|habitat|cc|habitat|conj:or or/or/CC/O/NA/0.0/habitat|cc/ environment/environment/NN/O/Focus/3.74/habitat|conj:or/
703d-4bda-4bbc-790e	bad/bad/JJ/O/Abstract/1.68/weather|amod/ weather/weather/NN/O/Focus/3.83/decrease|nsubj/weather|amod decreases/decrease/VBZ/O/NA/null//decrease|nsubj|decrease|dobj|decrease|nmod:while visibility/visibility/NN/O/Focus/3.04/decrease|dobj/ while/while/IN/O/NA/0.0/drive|case/ driving/drive/VBG/O/Focus/3.96/decrease|nmod:while/drive|case
1bd2-1b6a-cc78-3af3	a/a/DT/O/NA/0.0/plain|det/ plain/plain/NN/O/Abstract/2.26/kind|nsubj/plain|det is/be/VBZ/O/Abstract/1.59/kind|cop/ a/a/DT/O/NA/0.0/environment|det:qmod/a|mwe|a|mwe kind/kind/NN/O/Abstract/2.07/a|mwe/kind|nsubj|kind|cop of/of/IN/O/NA/0.0/a|mwe/ environment/environment/NN/O/Focus/3.74//environment|det:qmod
31d9-98d7-6a10-9053	the/the/DT/O/NA/0.0/Earth|det/ Earth/Earth/NNP/LOCATION/Concrete/4.8/cause|nsubj/Earth|det|Earth|acl being/be/VBG/O/Abstract/1.93/tilted|aux/ tilted/tilted/JJ/O/NA/null/Earth|acl/tilted|aux|tilted|nmod:on on/on/IN/O/NA/0.0/axis|case/ its/its/PRP$/O/NA/0.0/axis|nmod:poss/ axis/axis/NN/O/Focus/3.57/tilted|nmod:on/axis|case|axis|nmod:poss causes/cause/VBZ/O/NA/null//cause|nsubj|cause|dobj|cause|xcomp ones/one/NNS/O/NA/null/side|compound/ side/side/NN/O/Focus/3.68/cause|dobj|receive|nsubj:xsubj/side|compound|side|nmod:of|side|nmod:of of/of/IN/O/NA/0.0/Earth|case/ the/the/DT/O/NA/0.0/Earth|det/ Earth/Earth/NNP/LOCATION/Concrete/4.8/side|nmod:of/Earth|case|Earth|det|Earth|cc|Earth|conj:or or/or/CC/O/NA/0.0/Earth|cc/ one/one/CD/NUMBER/NA/0.0/hemisphere|nummod/ hemisphere/hemisphere/NN/O/Focus/3.58/side|nmod:of|Earth|conj:or/hemisphere|nummod to/to/TO/O/NA/0.0/receive|mark/ receive/receive/VB/O/Abstract/2.69/cause|xcomp/receive|nsubj:xsubj|receive|mark|receive|dobj|receive|nmod:from|receive|nmod:than less/less/JJR/O/Abstract/2.77/energy|amod/ energy/energy/NN/O/Focus/3.11/receive|dobj/energy|amod from/from/IN/O/NA/0.0/Sun|case/ the/the/DT/O/NA/0.0/Sun|det/ Sun/Sun/NNP/O/Concrete/4.83/receive|nmod:from/Sun|case|Sun|det than/than/IN/O/NA/0.0/side|case/ the/the/DT/O/NA/0.0/side|det/ other/other/JJ/O/Abstract/2.04/side|amod/ side/side/NN/O/Focus/3.68/receive|nmod:than/side|case|side|det|side|amod
14f2-5165-870b-3446	British/british/JJ/NATIONALITY/NA/null/Islands|amod/ Virgin/Virgin/NNP/STATE_OR_PROVINCE/Focus/3.31/Islands|compound/ Islands/Islands/NNP/STATE_OR_PROVINCE/NA/null/located|nsubj/Islands|amod|Islands|compound|Islands|appos -LRB-/-lrb-/-LRB-/O/NA/null/UK|punct/ UK/UK/NNP/COUNTRY/NA/null/Islands|appos/UK|punct|UK|punct -RRB-/-rrb-/-RRB-/O/NA/null/UK|punct/ is/be/VBZ/O/Abstract/1.59/located|cop/ located/located/JJ/O/NA/null//located|nsubj|located|cop|located|nmod:in in/in/IN/O/NA/0.0/hemisphere|case/ the/the/DT/O/NA/0.0/hemisphere|det/ northern/northern/JJ/O/Focus/3.13/hemisphere|amod/ hemisphere/hemisphere/NN/O/Focus/3.58/located|nmod:in/hemisphere|case|hemisphere|det|hemisphere|amod
3b84-2ea8-db99-4f3b	a/a/DT/O/NA/0.0/telephone|det/ telephone/telephone/NN/O/Concrete/4.96/kind|nsubj/telephone|det is/be/VBZ/O/Abstract/1.59/kind|cop/ a/a/DT/O/NA/0.0/tool|det:qmod/a|mwe|a|mwe kind/kind/NN/O/Abstract/2.07/a|mwe/kind|nsubj|kind|cop of/of/IN/O/NA/0.0/a|mwe/ tool/tool/NN/O/Concrete/4.6//tool|det:qmod
8346-8315-1f24-a5be	a/a/DT/O/NA/0.0/thermometer|det/ thermometer/thermometer/NN/O/Concrete/4.96/use|nsubjpass|measure|nsubj:xsubj/thermometer|det is/be/VBZ/O/Abstract/1.59/use|auxpass/ used/use/VBN/O/Abstract/2.64//use|nsubjpass|use|auxpass|use|xcomp to/to/TO/O/NA/0.0/measure|mark/ measure/measure/VB/O/Focus/3.59/use|xcomp/measure|nsubj:xsubj|measure|mark|measure|dobj temperature/temperature/NN/O/Focus/3.71/measure|dobj/
4c49-64df-8705-2075	Poland/Poland/NNP/COUNTRY/NA/null/located|nsubj/ is/be/VBZ/O/Abstract/1.59/located|cop/ located/located/JJ/O/NA/null//located|nsubj|located|cop|located|nmod:in in/in/IN/O/NA/0.0/hemisphere|case/ the/the/DT/O/NA/0.0/hemisphere|det/ northern/northern/JJ/O/Focus/3.13/hemisphere|amod/ hemisphere/hemisphere/NN/O/Focus/3.58/located|nmod:in/hemisphere|case|hemisphere|det|hemisphere|amod
c99b-8602-1fb4-444d	avoiding/avoid/VBG/O/NA/null//avoid|ccomp predators/predator/NNS/O/NA/null/synonymous|nsubj/ is/be/VBZ/O/Abstract/1.59/synonymous|cop/ synonymous/synonymous/JJ/O/Abstract/2.22/avoid|ccomp/synonymous|nsubj|synonymous|cop|synonymous|advcl:with with/with/IN/O/NA/0.0/avoid|mark/ avoiding/avoid/VBG/O/NA/null/synonymous|advcl:with/avoid|mark|avoid|advcl being/be/VBG/O/Abstract/1.93/eat|auxpass/ eaten/eat/VBN/O/Focus/3.61/avoid|advcl/eat|auxpass
7969-9020-bfa6-c54c	wood/wood/NN/O/Concrete/4.85/kind|nsubj/ is/be/VBZ/O/Abstract/1.59/kind|cop/ a/a/DT/O/NA/0.0/object|det:qmod/a|mwe|a|mwe kind/kind/NN/O/Abstract/2.07/a|mwe/kind|nsubj|kind|cop of/of/IN/O/NA/0.0/a|mwe/ object/object/NN/O/Focus/3.66//object|det:qmod
1f93-a702-d4f5-1d46	if/if/IN/O/NA/0.0/release|mark/ something/something/NN/O/Abstract/1.82/release|nsubj/ releases/release/VBZ/O/NA/null//release|mark|release|nsubj|release|xcomp|release|ccomp something/something/NN/O/Abstract/1.82/else|nsubj/ else/else/RB/O/Abstract/1.63/release|xcomp/else|nsubj|else|advmod then/then/RB/O/Abstract/1.44/else|advmod/ that/that/IN/O/NA/0.0/decrease|mark/ something/something/NN/O/Abstract/1.82/decrease|nsubj/something|advmod else/else/RB/O/Abstract/1.63/something|advmod/ decreases/decrease/VBZ/O/NA/null/release|ccomp/decrease|mark|decrease|nsubj|decrease|nmod:in in/in/IN/O/NA/0.0/something|case/ that/that/DT/O/NA/0.0/something|det/ something/something/NN/O/Abstract/1.82/decrease|nmod:in/something|case|something|det
6c89-6ed2-9da5-f75d	the/the/DT/O/NA/0.0/westerly|det/ prevailing/prevail/VBG/O/Abstract/1.83/westerly|amod/ westerlies/westerly/NNS/O/NA/null/move|nsubj/westerly|det|westerly|amod move/move/VBP/O/Focus/3.25//move|nsubj|move|dobj|move|advcl:from air/air/NN/O/Focus/4.11/mass|compound/ masses/mass/NNS/O/Focus/3.14/move|dobj/mass|compound from/from/IN/O/NA/0.0/east|case/ east/east/JJ/O/Focus/3.04/move|advcl:from/east|case|east|nmod:to to/to/TO/O/NA/0.0/west|case/ west/west/NN/O/Focus/3.44/east|nmod:to/west|case|west|nmod:across across/across/IN/O/NA/0.0/States|case/ the/the/DT/O/NA/0.0/States|det/ United/United/NNP/COUNTRY/Abstract/2.61/States|compound/ States/States/NNPS/COUNTRY/NA/null/west|nmod:across/States|case|States|det|States|compound
666d-4d3c-381c-c37f	Yemen/Yemen/NNP/COUNTRY/NA/null/located|nsubj/ is/be/VBZ/O/Abstract/1.59/located|cop/ located/located/JJ/O/NA/null//located|nsubj|located|cop|located|nmod:in in/in/IN/O/NA/0.0/hemisphere|case/ the/the/DT/O/NA/0.0/hemisphere|det/ northern/northern/JJ/O/Focus/3.13/hemisphere|amod/ hemisphere/hemisphere/NN/O/Focus/3.58/located|nmod:in/hemisphere|case|hemisphere|det|hemisphere|amod
4fb5-dbc8-4e35-105d	if/if/IN/O/NA/0.0/definite|mark/ something/something/NN/O/Abstract/1.82/definite|nsubj/ is/be/VBZ/O/Abstract/1.59/definite|cop/ definite/definite/JJ/O/Abstract/2.07//definite|mark|definite|nsubj|definite|cop|definite|nmod:in|definite|advmod|definite|ccomp in/in/IN/O/NA/0.0/shape|case/ shape/shape/NN/O/Focus/3.14/definite|nmod:in/shape|case then/then/RB/O/Abstract/1.44/definite|advmod/ that/that/IN/O/NA/0.0/change|mark/ something/something/NN/O/Abstract/1.82/change|nsubj/ will/will/MD/O/NA/0.0/change|aux/ not/not/RB/O/Abstract/2.08/change|neg/ change/change/VB/O/Abstract/2.89/definite|ccomp/change|mark|change|nsubj|change|aux|change|neg|change|dobj|change|advmod shape/shape/NN/O/Focus/3.14/change|dobj/ easily/easily/RB/O/Abstract/1.8/change|advmod/
7f3b-9182-504a-0463	a/a/DT/O/NA/0.0/snake|det/ western/western/JJ/O/Abstract/2.8/snake|amod/ coral/coral/NN/O/Concrete/4.4/snake|compound/ snake/snake/NN/O/Concrete/5.0/poisonous|nsubj/snake|det|snake|amod|snake|compound is/be/VBZ/O/Abstract/1.59/poisonous|cop/ poisonous/poisonous/JJ/O/Abstract/2.74//poisonous|nsubj|poisonous|cop
dc04-5c7a-00e1-29d3	Turkey/Turkey/NNP/COUNTRY/Concrete/4.89/located|nsubj/ is/be/VBZ/O/Abstract/1.59/located|cop/ located/located/JJ/O/NA/null//located|nsubj|located|cop|located|nmod:in in/in/IN/O/NA/0.0/hemisphere|case/ the/the/DT/O/NA/0.0/hemisphere|det/ northern/northern/JJ/O/Focus/3.13/hemisphere|amod/ hemisphere/hemisphere/NN/O/Focus/3.58/located|nmod:in/hemisphere|case|hemisphere|det|hemisphere|amod
70b7-f5bc-ff13-10f9	fish/fish/NN/O/Concrete/5.0/lay|nsubj/ lay/lay/VBD/O/Focus/3.86//lay|nsubj|lay|dobj eggs/egg/NNS/O/NA/null/lay|dobj/
5364-1d90-a262-32e7	variability/variability/NN/O/Abstract/1.88/property|nsubj|include|nsubj/variability|nmod:of|variability|nmod:of of/of/IN/O/NA/0.0/shape|case/ shape/shape/NN/O/Focus/3.14/variability|nmod:of/shape|case|shape|cc|shape|conj:or|shape|nmod:of or/or/CC/O/NA/0.0/shape|cc/ variability/variability/NN/O/Abstract/1.88/variability|nmod:of|shape|conj:or/ of/of/IN/O/NA/0.0/volume|case/ volume/volume/NN/O/Focus/3.07/shape|nmod:of/volume|case is/be/VBZ/O/Abstract/1.59/property|cop/ a/a/DT/O/NA/0.0/property|det/ property/property/NN/O/Focus/3.9//property|nsubj|property|cop|property|det|property|nmod:of|property|cc|property|conj:and of/of/IN/O/NA/0.0/matter|case/ matter/matter/NN/O/Focus/3.54/property|nmod:of/matter|case and/and/CC/O/NA/0.0/property|cc/ includes/include/VBZ/O/NA/null/property|conj:and/include|nsubj|include|dobj values/value/NNS/O/NA/null/include|dobj/value|nmod:of|value|nmod:of of/of/IN/O/NA/0.0/variable|case/ variable/variable/JJ/O/Abstract/2.24/value|nmod:of/variable|case|variable|cc|variable|conj:or or/or/CC/O/NA/0.0/variable|cc/ definite/definite/JJ/O/Abstract/2.07/value|nmod:of|variable|conj:or/
e5ab-6c07-c15d-90f2	seeing/see/VBG/O/Focus/3.48//see|dep requires/require/VBZ/O/NA/null/see|dep/require|dobj light/light/NN/O/Concrete/4.21/require|dobj/
72b4-027a-430e-ee18	if/if/IN/O/NA/0.0/find|mark/ fossils/fossil/NNS/O/NA/null/find|nsubjpass/fossil|nmod:of|fossil|nmod:of of/of/IN/O/NA/0.0/animal|case/ a/a/DT/O/NA/0.0/animal|det/ water/water/NN/O/Concrete/5.0/animal|compound/ animal/animal/NN/O/Concrete/4.61/fossil|nmod:of/animal|case|animal|det|animal|compound|animal|cc|animal|conj:or or/or/CC/O/NA/0.0/animal|cc/ plant/plant/NN/O/Concrete/4.76/fossil|nmod:of|animal|conj:or/ are/be/VBP/O/Abstract/1.96/find|auxpass/ found/find/VBN/O/Abstract/2.53//find|mark|find|nsubjpass|find|auxpass|find|nmod:in|find|dep in/in/IN/O/NA/0.0/place|case/ a/a/DT/O/NA/0.0/place|det/ place/place/NN/O/Focus/3.48/find|nmod:in/place|case|place|det then/then/RB/O/Abstract/1.44/use|advmod/ that/that/IN/O/NA/0.0/use|mark/ animal/animal/NN/O/Concrete/4.61/use|nsubj|live|nsubj:xsubj/animal|cc|animal|conj:or or/or/CC/O/NA/0.0/animal|cc/ plant/plant/NN/O/Concrete/4.76/animal|conj:or|use|nsubj|live|nsubj:xsubj/ used/use/VBN/O/Abstract/2.64/find|dep/use|advmod|use|mark|use|nsubj|use|nsubj|use|xcomp to/to/TO/O/NA/0.0/live|mark/ live/live/VB/O/Focus/3.57/use|xcomp/live|nsubj:xsubj|live|nsubj:xsubj|live|mark|live|nmod:in in/in/IN/O/NA/0.0/place|case/ that/that/DT/O/NA/0.0/place|det/ place/place/NN/O/Focus/3.48/live|nmod:in/place|case|place|det
